id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1577021177654317056,1577021177654317056,2022-10-03 22:42:03 FLE Daylight Time,2022-10-03,22:42:03,+0300,543464774,jerriedepp,Jerrie Depp,,New photos of #JohnnyDepp w/ Captain Karl (Global_Chappers_ IG) who flew JD on the plane to US ☺️👍🏼 (Credits to Global_Chappers_ IG)   #JusticeForJohnnyDepp #NeverFearTruth  #NewPhotoOfJohnnyDepp  https://t.co/9pKgUvcfR4,en,[],[],"['https://pbs.twimg.com/media/FeK0ZnEaYAAMihG.jpg', 'https://pbs.twimg.com/media/FeK0ZnOaUAAf-Xo.jpg', 'https://pbs.twimg.com/media/FeK0ZnEaUAAz2tz.jpg']",30,57,636,"['johnnydepp', 'justiceforjohnnydepp', 'neverfeartruth', 'newphotoofjohnnydepp']",[],https://twitter.com/JerrieDepp/status/1577021177654317056,False,,1,https://pbs.twimg.com/media/FeK0ZnEaYAAMihG.jpg,,,,,,,[],,,,
1577020286704418816,1577020286704418816,2022-10-03 22:38:30 FLE Daylight Time,2022-10-03,22:38:30,+0300,38678666,andysignore,Andy Signore,,"At 4:30PM EST - We're Watching the AWFUL Johnny Depp v Amber Heard Trial MOVIE- And Then Sharing Our Review... from what I've seen, it looks like a Bad XXX Parody Movie, without the sex. #JusticeForJohnnyDepp Come Suffer With Us! We'll Keep It Honest  https://t.co/EZ1DJG0oNI  https://t.co/L0RGuMFtkR",en,[],['https://youtu.be/pSY8dsojxe0'],['https://pbs.twimg.com/media/FeKzVyvWAA4MMmm.jpg'],29,15,186,['justiceforjohnnydepp'],[],https://twitter.com/andysignore/status/1577020286704418816,False,,1,https://pbs.twimg.com/media/FeKzVyvWAA4MMmm.jpg,,,,,,,[],,,,
1577018412718358528,1577018412718358528,2022-10-03 22:31:03 FLE Daylight Time,2022-10-03,22:31:03,+0300,15982331,nightprowlkitty,Nightprowlkitty,,Who on earth is writing this tripe? @womensmarch is doubling down on lies. Utter refusal to believe a man can be a victim of DV. Contemptible. #JusticeForJohnnyDepp #JohnnyDeppWon #NeverFearTruth,en,"[{'screen_name': 'womensmarch', 'name': ""women's march"", 'id': '800942537083068416'}]",[],[],0,0,4,"['justiceforjohnnydepp', 'johnnydeppwon', 'neverfeartruth']",[],https://twitter.com/Nightprowlkitty/status/1577018412718358528,False,https://twitter.com/womensmarch/status/1576947303193415685,0,,,,,,,,[],,,,
1577011697839091712,1576974681193598976,2022-10-03 22:04:22 FLE Daylight Time,2022-10-03,22:04:22,+0300,1427314298326503431,no7gat,Nougat🏴‍☠️,,@depplyhaIIows @JohnnyDeppNFT Deserved.  Happy for you. You did incredible work for #JusticeForJohnnyDepp for a very long time. 💜,en,[],[],[],0,1,1,['justiceforjohnnydepp'],[],https://twitter.com/No7gat/status/1577011697839091712,False,,0,,,,,,,,"[{'screen_name': 'depplyhaIIows', 'name': 'brooke', 'id': '1924288669'}, {'screen_name': 'JohnnyDeppNFT', 'name': 'Never Fear Truth', 'id': '1471400110668009476'}]",,,,
1577011369043693568,1577011369043693568,2022-10-03 22:03:04 FLE Daylight Time,2022-10-03,22:03:04,+0300,1421582274403913730,amalaagg,Amal🌼,,They used the media to discredit Cameron by calling him the killer on the day of the accident and before the investigations began #AmberHeard #JusticeForJohnnyDepp #JusticeForAmberHeard #America #tampa @10TampaBay #USA #Florida  https://t.co/vnoKPuNlhQ,en,"[{'screen_name': '10tampabay', 'name': '10 tampa bay', 'id': '16743886'}]",[],[],1,8,19,"['amberheard', 'justiceforjohnnydepp', 'justiceforamberheard', 'america', 'tampa', 'usa', 'florida']",[],https://twitter.com/Amalaagg/status/1577011369043693568,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1577011284553392129/pu/img/XH9EwvBoE3gU_eog.jpg,,,,,,,[],,,,
1577009311301402624,1577009311301402624,2022-10-03 21:54:53 FLE Daylight Time,2022-10-03,21:54:53,+0300,857316075691798528,kaaadee112,Kaaadee,,😍🤍 #JohnnyDepp  #JohnnyDeppKeepsWinning  #JohhnnyDeppRises  #JohnnyDeppIsASurvivor  #JohnnyDeppIsALegend  #JohnnyDeppIsARockStar  #JusticeForJohnnyDepp  #IStandWithJohnnyDepp  #JohnnyDeppWon,und,[],[],[],0,0,3,"['johnnydepp', 'johnnydeppkeepswinning', 'johhnnydepprises', 'johnnydeppisasurvivor', 'johnnydeppisalegend', 'johnnydeppisarockstar', 'justiceforjohnnydepp', 'istandwithjohnnydepp', 'johnnydeppwon']",[],https://twitter.com/Kaaadee112/status/1577009311301402624,False,https://twitter.com/nawader1414/status/1577004913791758336,0,,,,,,,,[],,,,
1577005899071094784,1577005188648689664,2022-10-03 21:41:20 FLE Daylight Time,2022-10-03,21:41:20,+0300,1421582274403913730,amalaagg,Amal🌼,,#AmberHeard #JusticeForJohnnyDepp #JusticeForAmberHeard #America #tampa @10TampaBay #USA #Florida  https://t.co/z4JqY3C05K,qme,"[{'screen_name': '10tampabay', 'name': '10 tampa bay', 'id': '16743886'}]",[],[],0,2,15,"['amberheard', 'justiceforjohnnydepp', 'justiceforamberheard', 'america', 'tampa', 'usa', 'florida']",[],https://twitter.com/Amalaagg/status/1577005899071094784,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1577005853881896975/pu/img/0TqDmcNS15X7LtFI.jpg,,,,,,,[],,,,
1577004913791758336,1577004913791758336,2022-10-03 21:37:25 FLE Daylight Time,2022-10-03,21:37:25,+0300,1335657683878293506,nawader1414,Deppgirl🏴‍☠️💕,,#JohnnyDeppRises #JohnnyDeppKeepsWinning #JohnnyDeppIsASurvivor #JohnnyDeppIsALegend #JusticeForJohnnyDepp #IStandWithJohnnyDepp  🫶🏻🫶🏻I love you Johnny Depp 🫶🏻🫶🏻,en,[],[],[],0,1,4,"['johnnydepprises', 'johnnydeppkeepswinning', 'johnnydeppisasurvivor', 'johnnydeppisalegend', 'justiceforjohnnydepp', 'istandwithjohnnydepp']",[],https://twitter.com/nawader1414/status/1577004913791758336,False,,0,,,,,,,,[],,,,
1577004503194566656,1577004503194566656,2022-10-03 21:35:47 FLE Daylight Time,2022-10-03,21:35:47,+0300,1335657683878293506,nawader1414,Deppgirl🏴‍☠️💕,,#JohnnyDeppRises #JohnnyDeppKeepsWinning #JohnnyDeppIsASurvivor #JohnnyDeppIsALegend #JusticeForJohnnyDepp #IStandWithJohnnyDepp ياويلي على جماله ♥️😫😫😫😫😫😫  https://t.co/USHZUSzRCH,ar,[],[],['https://pbs.twimg.com/media/FeKlMJ7XkAY64mT.jpg'],2,9,39,"['johnnydepprises', 'johnnydeppkeepswinning', 'johnnydeppisasurvivor', 'johnnydeppisalegend', 'justiceforjohnnydepp', 'istandwithjohnnydepp']",[],https://twitter.com/nawader1414/status/1577004503194566656,False,,1,https://pbs.twimg.com/media/FeKlMJ7XkAY64mT.jpg,,,,,,,[],,,,
1577000299033952256,1577000299033952256,2022-10-03 21:19:05 FLE Daylight Time,2022-10-03,21:19:05,+0300,1487775469567201281,missmus88690760,Missmusic,,#JusticeForJohnnyDepp. I don’t have a clue if #JohnnyDepp is in USA. But if you are —-WELCOME HOME BARNABUS COLLINS.   (Hope spelled correct).   🎼🎼🎼💯💯🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️🎸🎸,en,[],[],[],0,0,3,"['justiceforjohnnydepp', 'johnnydepp']",[],https://twitter.com/Missmus88690760/status/1577000299033952256,False,,0,,,,,,,,[],,,,
1576999426023133184,1576999426023133184,2022-10-03 21:15:37 FLE Daylight Time,2022-10-03,21:15:37,+0300,1421582274403913730,amalaagg,Amal🌼,,Cameron is the scapegoat par excellence.  He spent more than a full year in prison while there is not a single evidence to prove that he hit a neglected woman and her child #AmberHeard #JusticeForJohnnyDepp #JusticeForAmberHeard #America #tampa @10TampaBay #USA  https://t.co/oUiwmVQzyN,en,"[{'screen_name': '10tampabay', 'name': '10 tampa bay', 'id': '16743886'}]",[],"['https://pbs.twimg.com/media/FeKgna6XkAkskUj.jpg', 'https://pbs.twimg.com/media/FeKgna3XkBgRpwO.jpg', 'https://pbs.twimg.com/media/FeKgna4XkA0vnja.jpg']",1,13,23,"['amberheard', 'justiceforjohnnydepp', 'justiceforamberheard', 'america', 'tampa', 'usa']",[],https://twitter.com/Amalaagg/status/1576999426023133184,False,,1,https://pbs.twimg.com/media/FeKgna6XkAkskUj.jpg,,,,,,,[],,,,
1576997761089949696,1576997761089949696,2022-10-03 21:09:00 FLE Daylight Time,2022-10-03,21:09:00,+0300,1421582274403913730,amalaagg,Amal🌼,,Watch how Cameron was forced to plead guilty for his brother's sake. #AmberHeard #JusticeForJohnnyDepp #JusticeForAmberHeard #America #tampa @10TampaBay #USA  https://t.co/e9FQneM5ap,en,"[{'screen_name': '10tampabay', 'name': '10 tampa bay', 'id': '16743886'}]",[],[],0,6,19,"['amberheard', 'justiceforjohnnydepp', 'justiceforamberheard', 'america', 'tampa', 'usa']",[],https://twitter.com/Amalaagg/status/1576997761089949696,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1576997717313818630/pu/img/j5laGTkG9snSsGcr.jpg,,,,,,,[],,,,
1576994771432013824,1576994771432013824,2022-10-03 20:57:07 FLE Daylight Time,2022-10-03,20:57:07,+0300,1421582274403913730,amalaagg,Amal🌼,,#AmberHeard #JusticeForJohnnyDepp #JusticeForAmberHeard #America #tampa @10TampaBay #USA,qme,"[{'screen_name': '10tampabay', 'name': '10 tampa bay', 'id': '16743886'}]",[],[],0,5,14,"['amberheard', 'justiceforjohnnydepp', 'justiceforamberheard', 'america', 'tampa', 'usa']",[],https://twitter.com/Amalaagg/status/1576994771432013824,False,https://twitter.com/r9ob3fNkoiT37l4/status/1576993347386093568,0,,,,,,,,[],,,,
1576988828975321088,1576988828975321088,2022-10-03 20:33:30 FLE Daylight Time,2022-10-03,20:33:30,+0300,1449454458,kzlpark,massage Bahrain,,Massage in #Juffair_Bahrain #massage_in_juffair  What'sapp +973 3801.8169 Click here👉  https://t.co/1Tiql0xOo8 #massagebahrain  #ايران #JusticeForJohnnyDepp #فلسطين  ok  https://t.co/5DdfHYeTaa,en,[],['https://api.whatsapp.com/send?phone=97338018169&text=Hi_Massage'],[],0,0,0,"['juffair_bahrain', 'massage_in_juffair', 'massagebahrain', 'ايران', 'justiceforjohnnydepp', 'فلسطين']",[],https://twitter.com/KzlPark/status/1576988828975321088,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1556433968773271552/pu/img/vgXMPEvACVe0qgUD.jpg,,,,,,,[],,,,
1576987988411961344,1576987988411961344,2022-10-03 20:30:10 FLE Daylight Time,2022-10-03,20:30:10,+0300,1487775469567201281,missmus88690760,Missmusic,,#JusticeForJohnnyDepp. Congratulations #JeffBeck #JohnnyDepp.    I guess I’m not supposed to say that either 🙃🙃😎🎹🏴‍☠️💯🎼,en,[],[],[],0,0,2,"['justiceforjohnnydepp', 'jeffbeck', 'johnnydepp']",[],https://twitter.com/Missmus88690760/status/1576987988411961344,False,,0,,,,,,,,[],,,,
1576986875503742976,1576986875503742976,2022-10-03 20:25:44 FLE Daylight Time,2022-10-03,20:25:44,+0300,1487775469567201281,missmus88690760,Missmusic,,"I suck at Twitter , but wizzeyd should be reported &amp; I don’t know how ?    #JusticeForJohnnyDepp",en,[],[],[],0,0,1,['justiceforjohnnydepp'],[],https://twitter.com/Missmus88690760/status/1576986875503742976,False,,0,,,,,,,,[],,,,
1576985659293986816,1576985659293986816,2022-10-03 20:20:54 FLE Daylight Time,2022-10-03,20:20:54,+0300,1487775469567201281,missmus88690760,Missmusic,,#JusticeForJohnnyDepp,qht,[],[],[],0,0,1,['justiceforjohnnydepp'],[],https://twitter.com/Missmus88690760/status/1576985659293986816,False,,0,,,,,,,,[],,,,
1576984953824239616,1576750677115555840,2022-10-03 20:18:06 FLE Daylight Time,2022-10-03,20:18:06,+0300,761543502773780480,wzzeyd00,...,,"@Iushsick @Loeybug Holy shit people like you actually exist, that's crazy #JusticeForJohnnyDepp",en,[],[],[],0,0,6,['justiceforjohnnydepp'],[],https://twitter.com/wzzeyd00/status/1576984953824239616,False,,0,,,,,,,,"[{'screen_name': 'Iushsick', 'name': 'belle ✦', 'id': '1553954632178847746'}, {'screen_name': 'Loeybug', 'name': 'Loey', 'id': '343506894'}]",,,,
1576984801533313025,1576984801533313025,2022-10-03 20:17:30 FLE Daylight Time,2022-10-03,20:17:30,+0300,1487775469567201281,missmus88690760,Missmusic,,"Regardless of situation. #CamilleVasquez&amp;JessicaMeyers , Will DO Great &amp; Cannot Wait to watch this afternoon.   #JerryIsRightThere.   🎼🎼💯🐘💜💜.     Have a NICE DAY Everyone 💜👀🎸🏴‍☠️🏴‍☠️ #JusticeForJohnnyDepp",en,[],[],[],0,0,3,"['camillevasquez', 'jerryisrightthere', 'justiceforjohnnydepp']",[],https://twitter.com/Missmus88690760/status/1576984801533313025,False,,0,,,,,,,,[],,,,
1576982955628859393,1576982955628859393,2022-10-03 20:10:10 FLE Daylight Time,2022-10-03,20:10:10,+0300,1363630915298148353,la77465262,LL,,#JusticeForJohnnyDepp,qht,[],[],[],0,0,4,['justiceforjohnnydepp'],[],https://twitter.com/la77465262/status/1576982955628859393,False,https://twitter.com/Jcashnicole/status/1576971938290749441,0,,,,,,,,[],,,,
1576980091850338304,1576338041844928513,2022-10-03 19:58:47 FLE Daylight Time,2022-10-03,19:58:47,+0300,1554110154718826496,smalldragon7804,SmallDragon7804,,"@r0botb1tch @RebeccaNani Why are you so dead set on defending a spoiled, selfish, narcissistic brat who treats everyone like trash? Amber Heard brought all her woes on herself. No amount of blaming Johnny Depp will change that. #justiceforjohnnydepp #amberheardisaliar",en,[],[],[],1,0,3,"['justiceforjohnnydepp', 'amberheardisaliar']",[],https://twitter.com/SmallDragon7804/status/1576980091850338304,False,,0,,,,,,,,"[{'screen_name': 'r0botb1tch', 'name': 'pro amber bot', 'id': '1503481076'}, {'screen_name': 'RebeccaNani', 'name': 'Rebecca Johnson', 'id': '1532771112379207680'}]",,,,
1576978420168212485,1576977113143705600,2022-10-03 19:52:08 FLE Daylight Time,2022-10-03,19:52:08,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@An_elf_pirate Exactly‼️💯 #JusticeForJohnnyDepp #JohnnyDeppWillWinAgain,en,[],[],[],0,0,3,"['justiceforjohnnydepp', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576978420168212485,False,,0,,,,,,,,"[{'screen_name': 'An_elf_pirate', 'name': 'Arwen sparrow 🏴\u200d☠️', 'id': '953077628059226113'}]",,,,
1576975784212074496,1576879819840978944,2022-10-03 19:41:40 FLE Daylight Time,2022-10-03,19:41:40,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@BritneyChester @Vader_Resists @DarkSelene3 She was never abused! Period. #AmberHeardlsALiar #JusticeForJohnnyDepp,en,[],[],[],0,0,1,"['amberheardlsaliar', 'justiceforjohnnydepp']",[],https://twitter.com/EfraimsenHelene/status/1576975784212074496,False,,0,,,,,,,,"[{'screen_name': 'BritneyChester', 'name': 'Britney-Moxie-Chester1- 😽🙀🎇🚲🐕🐶💗⚖️', 'id': '1534110192644009990'}, {'screen_name': 'Vader_Resists', 'name': 'Vader Resists', 'id': '1112944963153809408'}, {'screen_name': 'DarkSelene3', 'name': 'Dark Selene🌌🌜', 'id': '3350950445'}]",,,,
1576974402750906368,1576974402750906368,2022-10-03 19:36:11 FLE Daylight Time,2022-10-03,19:36:11,+0300,1544873048070922240,wittenbecksilke,leuchtkaeferchen💖IStandWithJohnnyDepp4ever&ever🫶,,Beautiful pics of our beloved Johnny 😍 I'm so excited to see pics and vids of the concerts in the next six weeks 🫶 I'm so happy to see him smiling 🥹  #IStandWithJohnnyDepp 💞 #JohnnyDeppIsALegend  #JohnnyDeppIsARockstar #NeverFearTruth #JusticeForJohnnyDepp,en,[],[],[],0,1,8,"['istandwithjohnnydepp', 'johnnydeppisalegend', 'johnnydeppisarockstar', 'neverfeartruth', 'justiceforjohnnydepp']",[],https://twitter.com/WittenbeckSilke/status/1576974402750906368,False,https://twitter.com/JerrieDepp/status/1576970156269776896,0,,,,,,,,[],,,,
1576974377509621760,1576974377509621760,2022-10-03 19:36:05 FLE Daylight Time,2022-10-03,19:36:05,+0300,1351670654635024386,rhondam44933353,Rhonda Mercer,,Final Showdown DESTROYS Amber #epic #justiceforjohnnydepp  https://t.co/AqbXSMYXGW via @YouTube   Johnny’s lawyer is the bomb. She saw right thru TURDS lies😂🇨🇦,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtube.com/shorts/d04JFFgu-tw?feature=share'],[],0,0,0,"['epic', 'justiceforjohnnydepp']",[],https://twitter.com/RhondaM44933353/status/1576974377509621760,False,,0,,,,,,,,[],,,,
1576972051352408072,1576705904023867392,2022-10-03 19:26:50 FLE Daylight Time,2022-10-03,19:26:50,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@Rainy__Weather #JusticeForJohnnyDepp #JohnnyDeppKeepsWinning #JohnnyDeppWillWinAgain,qme,[],[],[],0,0,0,"['justiceforjohnnydepp', 'johnnydeppkeepswinning', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576972051352408072,False,,0,,,,,,,,"[{'screen_name': 'Rainy__Weather', 'name': '🌛🌝 ᗰ𝐎𝐎ᗪ𝐘ᗰ𝐎𝐎ᑎ 🌚🌜', 'id': '769191974041587713'}]",,,,
1576971409712373760,1576908334149816321,2022-10-03 19:24:17 FLE Daylight Time,2022-10-03,19:24:17,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,"@ZiggyMercury73 #KingBenChew when he finally got on the stand, he was always, always very powerful! He was just the best👏👏👏👏👏🙏🕺💙🥰😙❤️ #JusticeForJohnnyDepp #JohnnyDeppKeepsWinning #JohnnyDeppWillWinAgain",en,[],[],[],0,0,1,"['kingbenchew', 'justiceforjohnnydepp', 'johnnydeppkeepswinning', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576971409712373760,False,,0,,,,,,,,"[{'screen_name': 'ZiggyMercury73', 'name': 'JustAGirl', 'id': '1285106822760685574'}]",,,,
1576970156269776896,1576970156269776896,2022-10-03 19:19:18 FLE Daylight Time,2022-10-03,19:19:18,+0300,543464774,jerriedepp,Jerrie Depp,,New photos of #JohnnyDepp w/ Cat_Seadoo (IG) on the Plane flight to USA ☺️👍🏼 (Credits to Cat_Seadoo IG)   #JusticeForJohnnyDepp #NeverFearTruth  #NewPhotoOfJohnnyDepp  https://t.co/hM1aAph4oa,en,[],[],"['https://pbs.twimg.com/media/FeKF_ppaUAAAug9.jpg', 'https://pbs.twimg.com/media/FeKF_peagAABEuq.jpg', 'https://pbs.twimg.com/media/FeKF_ppakAANKc9.jpg']",42,78,826,"['johnnydepp', 'justiceforjohnnydepp', 'neverfeartruth', 'newphotoofjohnnydepp']",[],https://twitter.com/JerrieDepp/status/1576970156269776896,False,,1,https://pbs.twimg.com/media/FeKF_ppaUAAAug9.jpg,,,,,,,[],,,,
1576969442017562624,1576663274522755072,2022-10-03 19:16:28 FLE Daylight Time,2022-10-03,19:16:28,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@la77465262 #AmberHeardCommittedPerjury #AmberHeardIsALiar #JusticeForJohnnyDepp,qme,[],[],[],0,1,2,"['amberheardcommittedperjury', 'amberheardisaliar', 'justiceforjohnnydepp']",[],https://twitter.com/EfraimsenHelene/status/1576969442017562624,False,,0,,,,,,,,"[{'screen_name': 'la77465262', 'name': 'LL', 'id': '1363630915298148353'}]",,,,
1576969245958631424,1576681792756944896,2022-10-03 19:15:41 FLE Daylight Time,2022-10-03,19:15:41,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@amanda_kenyon20 #JusticeForJohnnyDepp #JohnnyDeppWillWinAgain,qme,[],[],[],0,0,1,"['justiceforjohnnydepp', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576969245958631424,False,,0,,,,,,,,"[{'screen_name': 'amanda_kenyon20', 'name': 'Amanda Kenyon', 'id': '1481644364426141697'}]",,,,
1576968755850055680,1576946380219723776,2022-10-03 19:13:44 FLE Daylight Time,2022-10-03,19:13:44,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@GehanEssam8 Yes he is a good Daddy‼️❤️ #IStandWithJohnnyDepp #JusticeForJohnnyDepp,en,[],[],[],0,0,1,"['istandwithjohnnydepp', 'justiceforjohnnydepp']",[],https://twitter.com/EfraimsenHelene/status/1576968755850055680,False,,0,,,,,,,,"[{'screen_name': 'GehanEssam8', 'name': '🇪🇬🏴\u200d☠️🏴\u200d☠️The legend Johnny Depp', 'id': '1543898030507794432'}]",,,,
1576968488190869506,1576944090108731395,2022-10-03 19:12:40 FLE Daylight Time,2022-10-03,19:12:40,+0300,1566492903446351873,efraimsenhelene,Helene Efraimsen,,@An_elf_pirate Exactly‼️💯 #PayUpAmberHeard #AmberHeardIsAFraud #JusticeForJohnnyDepp #JohnnyDeppWillWinAgain,en,[],[],[],0,0,1,"['payupamberheard', 'amberheardisafraud', 'justiceforjohnnydepp', 'johnnydeppwillwinagain']",[],https://twitter.com/EfraimsenHelene/status/1576968488190869506,False,,0,,,,,,,,"[{'screen_name': 'An_elf_pirate', 'name': 'Arwen sparrow 🏴\u200d☠️', 'id': '953077628059226113'}]",,,,
1576962794473238529,1576962774919708672,2022-10-03 18:50:03 FLE Daylight Time,2022-10-03,18:50:03,+0300,1427414356631953411,slightlybotherd,Slightly Bothered,,#JohnnyDeppKeepsWinning #JohnnyDeppDeservesAnApology #JohnnyDeppWon #JusticeForJohnnyDepp,qht,[],[],[],2,10,128,"['johnnydeppkeepswinning', 'johnnydeppdeservesanapology', 'johnnydeppwon', 'justiceforjohnnydepp']",[],https://twitter.com/SlightlyBotherd/status/1576962794473238529,False,,0,,,,,,,,[],,,,
1576961529853149186,1576961529853149186,2022-10-03 18:45:01 FLE Daylight Time,2022-10-03,18:45:01,+0300,355179773,maryasburyco,💗 Mary Asbury,,To all of you fake Johnny Depp's out there.. Guess what? There is only ONE Johnny Depp and you aint him! #JohnnyDepp is so amazing and unique.. there can only be ONE him!❤️  So STOP following me because you will be BLOCKED right away. 🚫    #JusticeForJohnnyDepp  #NeverFearTruth,en,[],[],[],1,1,5,"['johnnydepp', 'justiceforjohnnydepp', 'neverfeartruth']",[],https://twitter.com/maryasburyco/status/1576961529853149186,False,,0,,,,,,,,[],,,,
1576956791748820992,1576659994438762499,2022-10-03 18:26:12 FLE Daylight Time,2022-10-03,18:26:12,+0300,1554110154718826496,smalldragon7804,SmallDragon7804,,@LemonCheeseball @DailyMailCeleb 🤣🤣🤣🤣 Johnny Depp could not care less about what Amber Heard does. He is too busy living his best life. She is hiding from her legal troubles. They will eventually catch up with her. She has only herself to blame for her woes. #justiceforjohnnydepp #johnnydeppwon,en,[],[],[],0,0,2,"['justiceforjohnnydepp', 'johnnydeppwon']",[],https://twitter.com/SmallDragon7804/status/1576956791748820992,False,,0,,,,,,,,"[{'screen_name': 'LemonCheeseball', 'name': 'Memetchi', 'id': '1572968740270051329'}, {'screen_name': 'DailyMailCeleb', 'name': 'Daily Mail Celebrity', 'id': '111556701'}]",,,,
1576951826351460352,1576229322503131136,2022-10-03 18:06:28 FLE Daylight Time,2022-10-03,18:06:28,+0300,305700310,aviaum,good will,,@GehanEssam8 @DarkSelene3 The #script #language used in film #3DaysToKill  Oddly coincides with daily expressions (as evidenced) that #AmbuserHeard assaults #JohnnyDepp with...  #JusticeForJohnnyDepp continues Read #Sign  #BlackBeltBarrister 's  #Petition to #reopen #UK #APPEAL  https://t.co/4Y6J5Zmek6,en,[],['https://www.change.org/p/re-open-appeal-uk-of-johnny-depp-defamation-case-following-unanimous-us-jury-verdict?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=713237c0-c31a-11e4-9d8b-bb332008be11'],[],0,2,4,"['script', 'language', '3daystokill', 'ambuserheard', 'johnnydepp', 'justiceforjohnnydepp', 'sign', 'blackbeltbarrister', 'petition', 'reopen', 'uk', 'appeal']",[],https://twitter.com/aviaum/status/1576951826351460352,False,,0,,,,,,,,"[{'screen_name': 'GehanEssam8', 'name': '🇪🇬🏴\u200d☠️🏴\u200d☠️The legend Johnny Depp', 'id': '1543898030507794432'}, {'screen_name': 'DarkSelene3', 'name': 'Dark Selene🌌🌜', 'id': '3350950445'}]",,,,
1576948991874727937,1576948991874727937,2022-10-03 17:55:12 FLE Daylight Time,2022-10-03,17:55:12,+0300,22309354,bugsy2911,Bugsy2911,,#IStandByTheUmbrellaGuy  #IStandByJohnnyDepp  #JusticeForJohnnyDepp  https://t.co/SKShJdTCLZ,qme,[],[],['https://pbs.twimg.com/tweet_video_thumb/FeJyvjhacAYGi7v.jpg'],0,0,1,"['istandbytheumbrellaguy', 'istandbyjohnnydepp', 'justiceforjohnnydepp']",[],https://twitter.com/Bugsy2911/status/1576948991874727937,False,https://twitter.com/thatumbrella/status/1576838747278446593,1,https://pbs.twimg.com/tweet_video_thumb/FeJyvjhacAYGi7v.jpg,,,,,,,[],,,,
1576948941475962881,1576699435996053504,2022-10-03 17:55:00 FLE Daylight Time,2022-10-03,17:55:00,+0300,305700310,aviaum,good will,,@p_wagers @Meepsia #AmbuserHeard never complied with the #vows of #marriage #contract Nor the #confidentiality #contract  Who all conspired in this pressoflies ? #FBI #IRS  #CPS Enforce #Law.  #ThankGod #JohnnyDepp #survived  #JusticeForJohnnyDepp #JD Deserves #Apologies #Retractions #Compensation,en,[],[],[],0,1,4,"['ambuserheard', 'vows', 'marriage', 'contract', 'confidentiality', 'contract', 'fbi', 'irs', 'cps', 'law', 'thankgod', 'johnnydepp', 'survived', 'justiceforjohnnydepp', 'jd', 'apologies', 'retractions', 'compensation']",[],https://twitter.com/aviaum/status/1576948941475962881,False,,0,,,,,,,,"[{'screen_name': 'p_wagers', 'name': 'PWagersWaldman⚖', 'id': '1500402530'}, {'screen_name': 'Meepsia', 'name': 'Meepsia Magpie', 'id': '45176625'}]",,,,
1576934177357832192,1576318215902269440,2022-10-03 16:56:20 FLE Daylight Time,2022-10-03,16:56:20,+0300,490832528,jennydjld,Jennydjld,,"@Angenette5 @LawCrimeNetwork 👏🏼👏🏼 🌸🌺 CAN'T WAIT TO WATCH!!!   #CamilleVasquez #JessicaMeyers are ""in the HOUSE""!!   #LawAndCrime 🗽 #AngenetteLevy #TRUTH #JUSTICE #JusticeForJohnnyDepp #JohnnyDepp   https://t.co/LZKHRAIO4s",en,[],['https://lawandcrime.com/live-trials/johnny-depp/the-women-behind-johnny-depps-victory-are-hopeful-an-appellate-court-will-overturn-lone-defamation-count-that-got-away/'],[],0,1,5,"['camillevasquez', 'jessicameyers', 'lawandcrime', 'angenettelevy', 'truth', 'justice', 'justiceforjohnnydepp', 'johnnydepp']",[],https://twitter.com/Jennydjld/status/1576934177357832192,False,,0,,,,,,,,"[{'screen_name': 'Angenette5', 'name': 'Angenette Levy', 'id': '20092071'}, {'screen_name': 'LawCrimeNetwork', 'name': 'Law&Crime Network', 'id': '2395421815'}]",,,,
